"severity","kind","planId","planName","teamOrgNodeId","teamName","metricId","metricCode","metricName","targetType","targetId","detail"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwg10046k8tcpa5dlezj","采购组 2026 年度业绩指标","f9b33c6e-d631-4c78-b821-a5410d5f81dc","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 1 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwgd0049k8tczul65w3z","采购业务组 2026 年度业绩指标","a3bcecd0-61ec-45ea-a39a-69debe85f3dc","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 0 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwgm004ak8tckb1j2d5o","B端组 2026 年度业绩指标","d72b7e4b-6ae8-44cb-a4b0-623da4c4a5bd","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 1 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwgv004dk8tcx3rhgx0r","B端业务组 2026 年度业绩指标","3becf9cd-c6ca-4c97-ae4a-61325cec3d3e","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 0 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwh6004ek8tcjh3k2qy6","C端组 2026 年度业绩指标","5915dad1-ca6d-4c32-a84d-76b7bfc992d0","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 1 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwhh004ik8tcz58vdkbd","C端业务组 2026 年度业绩指标","26b54f1e-8f79-4826-87a4-b73d95758f9a","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 0 条有效指标"
"INFO","SKIPPED_ORPHAN_TEAM_PLAN","cmrsqkwhp004jk8tcu1221d77","设计组 2026 年度业绩指标","2576cc04-20b5-4e90-a17c-55a0c0f2e56f","","","","","","","已按业务确认跳过 ORPHAN 方案，包含 1 条有效指标"
